timestamp,open,high,low,close,volume
2025-02-16 19:46:43.505,2704.2,2708.1,2687.3,2691.2,5598.8974
2025-02-16 20:46:43.505,2690.5,2697.9,2675.3,2690.3,25676.5548
2025-02-16 21:46:43.505,2689.7,2700.8,2685.1,2693.2,4456.5008
2025-02-16 22:46:43.505,2693.2,2699.6,2688.2,2695.7,6423.4553
2025-02-16 23:46:43.505,2695.8,2701.8,2684.2,2687.3,5882.4857
2025-02-17 00:46:43.505,2687.1,2687.1,2657.1,2677.8,32560.719
2025-02-17 01:46:43.505,2677.8,2686.9,2666.2,2682.7,13354.0626
2025-02-17 02:46:43.505,2682.6,2685.1,2668.0,2668.4,9264.1117
2025-02-17 03:46:43.505,2668.4,2688.3,2661.6,2685.9,15225.4734
2025-02-17 04:46:43.505,2685.8,2686.4,2662.0,2676.6,14435.584
2025-02-17 05:46:43.505,2676.9,2676.9,2649.1,2660.0,20739.5606
2025-02-17 06:46:43.505,2659.9,2670.6,2656.5,2669.3,8198.2975
2025-02-17 07:46:43.505,2669.3,2682.6,2657.4,2679.0,25443.6462
2025-02-17 08:46:43.505,2679.0,2682.6,2666.0,2668.0,5275.346
2025-02-17 09:46:43.505,2668.0,2672.8,2656.1,2670.8,5446.9271
2025-02-17 10:46:43.505,2670.8,2670.9,2656.8,2659.7,9017.683
2025-02-17 11:46:43.505,2659.8,2671.3,2633.0,2668.9,27336.9838
2025-02-17 12:46:43.505,2669.2,2687.2,2666.9,2684.6,6713.3152
2025-02-17 13:46:43.505,2684.6,2694.2,2673.4,2680.6,16185.2764
2025-02-17 14:46:43.505,2680.5,2716.7,2675.4,2712.9,15550.6918
2025-02-17 15:46:43.505,2712.9,2740.5,2711.3,2732.2,16016.6486
2025-02-17 16:46:43.505,2732.1,2774.4,2730.6,2748.6,27844.5186
2025-02-17 17:46:43.505,2748.6,2763.5,2740.3,2754.3,19261.4179
2025-02-17 18:46:43.505,2754.4,2778.0,2753.5,2764.9,15180.0379
2025-02-17 19:46:43.505,2764.9,2780.4,2757.2,2774.1,11452.7384
2025-02-17 20:46:43.505,2774.9,2825.6,2774.9,2825.0,39387.6283
2025-02-17 21:46:43.505,2825.0,2848.1,2744.1,2754.5,75040.948
2025-02-17 22:46:43.505,2754.6,2764.4,2723.6,2724.6,67689.2611
2025-02-17 23:46:43.505,2724.6,2748.3,2724.5,2731.5,23899.3807
2025-02-18 00:46:43.505,2731.6,2731.6,2695.4,2699.3,54745.497
2025-02-18 01:46:43.505,2699.3,2720.3,2684.9,2717.0,32498.4065
2025-02-18 02:46:43.505,2717.1,2745.2,2715.6,2731.8,19744.9192
2025-02-18 03:46:43.505,2731.9,2777.0,2731.0,2776.1,28304.7306
2025-02-18 04:46:43.505,2776.3,2776.3,2730.0,2736.6,30130.1909
2025-02-18 05:46:43.505,2736.4,2750.0,2733.2,2743.0,20861.6032
2025-02-18 06:46:43.505,2742.9,2756.4,2715.1,2720.4,37661.5182
2025-02-18 07:46:43.505,2720.0,2739.8,2713.0,2735.7,22082.7271
2025-02-18 08:46:43.505,2735.8,2738.7,2703.9,2712.5,23753.0858
2025-02-18 09:46:43.505,2712.5,2723.9,2707.8,2710.8,15870.8767
2025-02-18 10:46:43.505,2710.8,2716.7,2689.1,2700.0,36368.9535
2025-02-18 11:46:43.505,2700.1,2703.9,2671.5,2676.0,39268.8388
2025-02-18 12:46:43.505,2675.9,2677.9,2651.0,2662.4,34923.7037
2025-02-18 13:46:43.505,2662.2,2678.1,2656.0,2671.0,18772.6125
2025-02-18 14:46:43.505,2671.0,2676.4,2651.9,2666.9,19300.626
2025-02-18 15:46:43.505,2666.4,2696.7,2662.3,2696.7,17605.0887
2025-02-18 16:46:43.505,2696.7,2705.0,2690.5,2694.5,10595.2181
2025-02-18 17:46:43.505,2694.5,2694.9,2675.6,2679.1,6076.9367
2025-02-18 18:46:43.505,2678.6,2710.9,2675.9,2702.4,12406.6464
2025-02-18 19:46:43.505,2702.4,2702.8,2688.8,2701.7,5716.8035
2025-02-18 20:46:43.505,2701.6,2733.0,2667.8,2688.1,54838.3607
2025-02-18 21:46:43.505,2687.9,2693.3,2658.5,2673.0,44206.5277
2025-02-18 22:46:43.505,2673.0,2683.8,2629.0,2634.6,61803.4605
2025-02-18 23:46:43.505,2634.6,2649.3,2604.2,2619.4,46537.0009
2025-02-19 00:46:43.505,2618.8,2641.2,2606.7,2631.5,28530.3561
2025-02-19 01:46:43.505,2631.4,2646.7,2612.1,2630.2,22443.1265
2025-02-19 02:46:43.505,2630.1,2642.8,2617.0,2630.9,9881.2452
2025-02-19 03:46:43.505,2630.0,2659.0,2628.8,2652.8,35764.2756
2025-02-19 04:46:43.505,2652.7,2667.7,2649.0,2655.8,7724.3922
2025-02-19 05:46:43.505,2655.8,2671.8,2653.3,2671.5,13751.2615
2025-02-19 06:46:43.505,2671.4,2678.4,2666.7,2669.2,9139.812
2025-02-19 07:46:43.505,2669.3,2671.3,2655.7,2669.2,7984.4011
2025-02-19 08:46:43.505,2669.8,2699.8,2668.8,2691.2,15972.2862
2025-02-19 09:46:43.505,2690.7,2696.1,2677.1,2693.8,8663.1051
2025-02-19 10:46:43.505,2693.8,2694.9,2666.0,2666.0,9044.6167
2025-02-19 11:46:43.505,2666.0,2696.1,2664.0,2687.3,11566.1979
2025-02-19 12:46:43.505,2687.2,2705.0,2685.8,2699.4,12196.9848
2025-02-19 13:46:43.505,2699.4,2717.0,2697.5,2708.4,12984.5753
2025-02-19 14:46:43.505,2708.1,2725.0,2707.0,2707.9,9922.3407
2025-02-19 15:46:43.505,2707.9,2729.4,2705.5,2724.3,7319.8514
2025-02-19 16:46:43.505,2724.3,2736.4,2720.3,2725.7,11088.5323
2025-02-19 17:46:43.505,2725.6,2736.3,2723.3,2726.5,6737.0667
2025-02-19 18:46:43.505,2726.6,2727.1,2703.2,2703.5,8869.619
2025-02-19 19:46:43.505,2704.5,2719.8,2704.5,2717.3,11426.3838
2025-02-19 20:46:43.505,2717.3,2731.4,2687.1,2689.7,30566.3005
2025-02-19 21:46:43.505,2689.8,2711.6,2675.9,2695.8,30917.9647
2025-02-19 22:46:43.505,2695.8,2718.0,2695.7,2711.0,9573.3935
2025-02-19 23:46:43.505,2711.1,2718.8,2700.2,2710.0,8508.0873
2025-02-20 00:46:43.505,2709.9,2711.0,2695.3,2698.8,12087.9436
2025-02-20 01:46:43.505,2699.1,2724.4,2694.3,2711.9,18750.4815
2025-02-20 02:46:43.505,2711.2,2724.9,2709.3,2720.2,10790.9088
2025-02-20 03:46:43.505,2720.3,2729.5,2705.1,2709.4,16596.4088
2025-02-20 04:46:43.505,2708.9,2731.2,2707.1,2720.6,21091.3668
2025-02-20 05:46:43.505,2720.6,2734.1,2712.0,2714.3,13978.3725
2025-02-20 06:46:43.505,2714.2,2734.5,2708.1,2729.1,16545.1866
2025-02-20 07:46:43.505,2729.0,2733.1,2712.4,2719.0,9241.1997
2025-02-20 08:46:43.505,2719.2,2750.0,2719.2,2742.0,16035.0512
2025-02-20 09:46:43.505,2742.0,2748.8,2732.2,2742.0,5458.6376
2025-02-20 10:46:43.505,2741.7,2759.2,2736.4,2738.8,10599.6615
2025-02-20 11:46:43.505,2738.9,2742.6,2728.6,2731.9,8096.7133
2025-02-20 12:46:43.505,2732.0,2736.3,2723.8,2730.5,9451.1632
2025-02-20 13:46:43.505,2730.4,2737.6,2721.0,2729.8,12885.3034
2025-02-20 14:46:43.505,2730.0,2735.6,2726.3,2733.0,5769.9807
2025-02-20 15:46:43.505,2732.9,2733.5,2725.1,2725.5,5646.3529
2025-02-20 16:46:43.505,2725.4,2746.0,2725.4,2745.8,5574.5414
2025-02-20 17:46:43.505,2746.1,2746.6,2735.9,2741.3,2958.903
2025-02-20 18:46:43.505,2741.4,2746.6,2736.9,2742.2,14676.8542
2025-02-20 19:46:43.505,2742.2,2753.6,2733.2,2745.6,17265.4136
2025-02-20 20:46:43.505,2745.8,2770.0,2725.4,2728.4,41417.3674
2025-02-20 21:46:43.505,2728.7,2738.3,2706.4,2710.4,44949.8823
2025-02-20 22:46:43.505,2710.3,2730.0,2706.5,2712.7,29595.1563
2025-02-20 23:46:43.505,2712.7,2737.3,2712.0,2735.3,16546.3781
2025-02-21 00:46:43.505,2735.3,2750.0,2732.0,2737.4,20819.9879
2025-02-21 01:46:43.505,2737.0,2767.3,2735.9,2746.3,18664.4639
2025-02-21 02:46:43.505,2746.7,2759.9,2743.8,2748.1,25259.55
2025-02-21 03:46:43.505,2748.2,2750.6,2721.1,2725.5,20287.958
2025-02-21 04:46:43.505,2725.5,2737.0,2723.7,2727.3,12686.1643
2025-02-21 05:46:43.505,2727.3,2745.5,2727.3,2737.0,10804.6488
2025-02-21 06:46:43.505,2737.1,2745.5,2728.7,2734.4,16514.0706
2025-02-21 07:46:43.505,2734.4,2745.3,2724.5,2740.9,11059.6651
2025-02-21 08:46:43.505,2740.9,2745.3,2731.9,2736.0,5695.5352
2025-02-21 09:46:43.505,2736.0,2749.4,2733.8,2743.2,11314.5829
2025-02-21 10:46:43.505,2743.4,2754.5,2743.4,2750.8,10434.0662
2025-02-21 11:46:43.505,2750.9,2758.0,2745.4,2755.7,6645.1125
2025-02-21 12:46:43.505,2755.7,2761.1,2751.7,2760.5,4761.6578
2025-02-21 13:46:43.505,2760.4,2767.7,2752.9,2754.5,8804.0459
2025-02-21 14:46:43.505,2754.5,2759.7,2745.6,2749.4,4503.214
2025-02-21 15:46:43.505,2749.5,2830.6,2749.0,2780.9,65085.1816
2025-02-21 16:46:43.505,2780.9,2807.1,2779.9,2799.8,13513.8034
2025-02-21 17:46:43.505,2799.7,2803.7,2783.6,2787.2,17910.7617
2025-02-21 18:46:43.505,2787.2,2805.3,2786.7,2804.8,21305.8916
2025-02-21 19:46:43.505,2804.9,2845.0,2800.6,2836.0,56208.5407
2025-02-21 20:46:43.505,2836.0,2837.7,2777.6,2806.4,32447.1586
2025-02-21 21:46:43.505,2806.3,2832.1,2669.9,2723.1,225133.7139
2025-02-21 22:46:43.505,2723.0,2770.2,2690.0,2737.8,181827.5043
2025-02-21 23:46:43.505,2737.7,2743.4,2650.4,2672.4,119851.0351
2025-02-22 00:46:43.505,2672.4,2692.1,2660.8,2679.7,54181.2954
2025-02-22 01:46:43.505,2679.8,2686.2,2624.2,2639.3,105039.9876
2025-02-22 02:46:43.505,2639.3,2663.0,2627.3,2633.3,58040.8511
2025-02-22 03:46:43.505,2633.4,2647.7,2615.4,2644.0,45854.7902
2025-02-22 04:46:43.505,2643.9,2666.5,2634.5,2644.9,36123.3645
2025-02-22 05:46:43.505,2645.2,2665.8,2635.9,2664.4,21628.0559
2025-02-22 06:46:43.505,2664.9,2684.1,2654.8,2679.4,33726.4614
2025-02-22 07:46:43.505,2679.2,2690.7,2678.0,2685.3,18328.4315
2025-02-22 08:46:43.505,2685.4,2687.0,2666.9,2683.5,13501.6838
2025-02-22 09:46:43.505,2683.6,2683.8,2667.3,2675.8,11401.9954
2025-02-22 10:46:43.505,2675.7,2687.1,2674.1,2681.9,8534.5343
2025-02-22 11:46:43.505,2681.9,2696.9,2676.6,2691.7,9289.7782
2025-02-22 12:46:43.505,2691.7,2696.9,2684.7,2685.5,7631.5359
2025-02-22 13:46:43.505,2685.3,2697.8,2684.7,2685.4,8446.6287
2025-02-22 14:46:43.505,2685.5,2693.9,2676.0,2690.9,13507.3269
2025-02-22 15:46:43.505,2690.9,2718.4,2690.8,2716.2,21977.2553
2025-02-22 16:46:43.505,2716.7,2753.6,2713.9,2733.2,26817.7647
2025-02-22 17:46:43.505,2733.2,2743.4,2730.5,2733.1,5526.4021
2025-02-22 18:46:43.505,2733.2,2743.8,2725.9,2740.2,7551.9564
2025-02-22 19:46:43.505,2740.2,2745.4,2721.8,2722.5,9863.8668
2025-02-22 20:46:43.505,2722.4,2743.0,2722.4,2738.1,14116.3068
2025-02-22 21:46:43.505,2738.1,2786.3,2738.1,2776.1,28427.8237
2025-02-22 22:46:43.505,2776.4,2798.4,2773.1,2775.2,33104.257
2025-02-22 23:46:43.505,2774.7,2799.6,2773.4,2785.6,17627.841
2025-02-23 00:46:43.505,2785.7,2791.1,2756.7,2763.0,26312.0659
2025-02-23 01:46:43.505,2763.1,2772.1,2761.4,2770.9,10254.4355
2025-02-23 02:46:43.505,2771.0,2776.6,2759.6,2771.1,8490.9016
2025-02-23 03:46:43.505,2771.2,2778.6,2760.0,2765.5,21396.6762
2025-02-23 04:46:43.505,2765.6,2774.8,2764.6,2767.4,6923.3036
2025-02-23 05:46:43.505,2767.5,2771.2,2760.1,2763.1,9593.6874
2025-02-23 06:46:43.505,2763.3,2772.5,2753.3,2771.4,19391.2822
2025-02-23 07:46:43.505,2771.4,2775.5,2756.3,2763.7,14209.3637
2025-02-23 08:46:43.505,2763.7,2765.2,2747.2,2749.7,11376.6294
2025-02-23 09:46:43.505,2749.6,2759.0,2744.5,2752.4,12996.6738
2025-02-23 10:46:43.505,2752.3,2764.1,2746.0,2762.8,8418.0341
2025-02-23 11:46:43.505,2762.6,2787.7,2760.0,2779.3,22762.1252
2025-02-23 12:46:43.505,2780.0,2796.7,2775.4,2793.6,23177.3286
2025-02-23 13:46:43.505,2793.6,2829.5,2789.8,2825.0,43741.0574
2025-02-23 14:46:43.505,2825.0,2831.0,2800.4,2805.5,25400.9427
2025-02-23 15:46:43.505,2805.4,2811.1,2793.7,2807.8,12823.5971
2025-02-23 16:46:43.505,2807.3,2812.5,2797.1,2805.9,11170.5144
2025-02-23 17:46:43.505,2805.7,2808.7,2782.8,2796.4,15081.1733
2025-02-23 18:46:43.505,2796.4,2804.2,2780.7,2787.5,18150.1742
2025-02-23 19:46:43.505,2788.0,2831.0,2788.0,2811.6,34156.1724
2025-02-23 20:46:43.505,2811.6,2815.2,2783.7,2789.3,17886.1553
2025-02-23 21:46:43.505,2789.2,2802.7,2770.1,2780.6,23091.7492
2025-02-23 22:46:43.505,2780.9,2815.0,2780.9,2804.4,29361.8092
2025-02-23 23:46:43.505,2804.5,2823.1,2798.1,2813.6,48769.075
2025-02-24 00:46:43.505,2813.7,2823.4,2802.3,2807.1,20017.8091
2025-02-24 01:46:43.505,2807.1,2814.0,2804.5,2806.8,8423.1293
2025-02-24 02:46:43.505,2806.9,2806.9,2792.0,2805.1,16894.1377
2025-02-24 03:46:43.505,2805.1,2810.6,2796.0,2806.8,18056.8967
2025-02-24 04:46:43.505,2806.8,2809.7,2782.3,2801.7,28611.4024
2025-02-24 05:46:43.505,2801.7,2858.3,2800.5,2818.2,69307.527
2025-02-24 06:46:43.505,2818.2,2842.6,2801.6,2804.4,49945.3374
2025-02-24 07:46:43.505,2803.6,2811.2,2782.2,2790.8,36322.8337
2025-02-24 08:46:43.505,2790.0,2795.2,2772.0,2775.5,34892.0311
2025-02-24 09:46:43.505,2775.5,2775.5,2708.3,2715.3,85352.6285
2025-02-24 10:46:43.505,2715.2,2722.9,2689.8,2698.7,50194.5598
2025-02-24 11:46:43.505,2699.0,2730.5,2692.8,2729.8,33025.6959
2025-02-24 12:46:43.505,2729.8,2733.7,2714.0,2729.0,18643.558
2025-02-24 13:46:43.505,2729.2,2734.2,2716.7,2720.1,10354.7007
2025-02-24 14:46:43.505,2720.1,2720.5,2675.5,2679.0,35926.2989
2025-02-24 15:46:43.505,2679.5,2710.9,2678.3,2695.1,24737.1517
2025-02-24 16:46:43.505,2695.2,2696.1,2661.7,2683.0,25926.1191
2025-02-24 17:46:43.505,2683.0,2689.3,2670.1,2687.8,14282.7985
2025-02-24 18:46:43.505,2687.8,2690.9,2674.5,2678.0,14832.445
2025-02-24 19:46:43.505,2677.1,2696.3,2662.6,2672.1,29703.285
2025-02-24 20:46:43.505,2672.2,2686.2,2645.8,2654.7,60088.52
2025-02-24 21:46:43.505,2654.6,2677.8,2632.5,2657.0,79244.6
2025-02-24 22:46:43.505,2657.0,2674.5,2651.0,2660.1,39703.0512
2025-02-24 23:46:43.505,2660.1,2681.8,2654.7,2663.7,18795.2752
2025-02-25 00:46:43.505,2663.7,2669.7,2646.3,2648.5,15957.7216
2025-02-25 01:46:43.505,2648.6,2659.9,2620.9,2639.2,35439.4076
2025-02-25 02:46:43.505,2639.2,2662.4,2636.3,2640.6,27103.2637
2025-02-25 03:46:43.505,2640.6,2657.1,2625.0,2635.2,43848.5446
2025-02-25 04:46:43.505,2635.2,2636.3,2496.5,2506.5,146347.9861
2025-02-25 05:46:43.505,2506.6,2546.3,2472.3,2513.4,103834.5192
2025-02-25 06:46:43.505,2513.3,2530.6,2458.5,2498.2,98434.2376
2025-02-25 07:46:43.505,2498.3,2512.3,2468.3,2493.8,53280.0661
2025-02-25 08:46:43.505,2493.9,2523.2,2474.0,2512.1,42627.4395
2025-02-25 09:46:43.505,2512.2,2516.9,2485.2,2494.4,29702.6667
2025-02-25 10:46:43.505,2494.3,2504.3,2479.0,2490.5,41995.023
2025-02-25 11:46:43.505,2490.6,2512.0,2481.6,2504.8,19354.4335
2025-02-25 12:46:43.505,2505.5,2508.1,2478.2,2479.6,12090.3063
2025-02-25 13:46:43.505,2479.7,2483.9,2316.6,2368.0,190225.3117
2025-02-25 14:46:43.505,2367.7,2415.6,2355.9,2394.8,49561.6337
2025-02-25 15:46:43.505,2395.5,2408.2,2375.7,2381.4,33749.393
2025-02-25 16:46:43.505,2381.6,2410.4,2356.0,2394.1,74016.2818
2025-02-25 17:46:43.505,2394.1,2438.3,2367.9,2432.3,47683.2673
2025-02-25 18:46:43.505,2432.3,2447.1,2418.2,2436.4,33400.532
2025-02-25 19:46:43.505,2436.4,2441.7,2411.0,2411.5,15952.0632
2025-02-25 20:46:43.505,2411.6,2428.2,2362.7,2377.0,73090.985
2025-02-25 21:46:43.505,2377.2,2426.6,2360.9,2408.2,57211.8238
2025-02-25 22:46:43.505,2407.9,2434.5,2382.8,2416.8,66519.852
2025-02-25 23:46:43.505,2417.0,2442.6,2411.0,2420.3,36370.8465
2025-02-26 00:46:43.505,2420.6,2435.3,2402.6,2423.4,26468.6473
2025-02-26 01:46:43.505,2423.4,2472.9,2409.8,2470.2,33967.6182
2025-02-26 02:46:43.505,2470.3,2516.1,2456.3,2492.4,54697.4326
2025-02-26 03:46:43.505,2492.5,2513.3,2480.2,2512.2,23707.3423
2025-02-26 04:46:43.505,2512.6,2532.3,2497.6,2509.3,29244.8641
2025-02-26 05:46:43.505,2509.3,2520.8,2491.8,2493.7,24486.6054
2025-02-26 06:46:43.505,2494.1,2497.9,2470.1,2473.9,20523.0754
2025-02-26 07:46:43.505,2473.7,2490.0,2473.7,2485.1,13883.4282
2025-02-26 08:46:43.505,2485.1,2502.9,2475.4,2497.6,18129.9564
2025-02-26 09:46:43.505,2497.6,2506.1,2487.0,2490.0,18025.1408
2025-02-26 10:46:43.505,2489.4,2500.4,2485.3,2488.2,7769.3779
2025-02-26 11:46:43.505,2488.3,2494.3,2474.0,2475.2,9964.9708
2025-02-26 12:46:43.505,2474.6,2500.6,2474.5,2499.7,19255.2529
2025-02-26 13:46:43.505,2499.7,2504.8,2475.3,2482.0,16718.8127
2025-02-26 14:46:43.505,2482.3,2486.6,2457.1,2462.6,22203.7713
2025-02-26 15:46:43.505,2462.6,2493.3,2461.4,2489.2,21102.4631
2025-02-26 16:46:43.505,2489.1,2494.3,2477.5,2492.5,6286.8577
2025-02-26 17:46:43.505,2492.5,2494.3,2462.0,2463.2,16089.9789
2025-02-26 18:46:43.505,2462.9,2465.5,2421.9,2431.6,26730.3738
2025-02-26 19:46:43.505,2431.4,2438.9,2408.3,2415.0,17540.4727
2025-02-26 20:46:43.505,2415.2,2436.3,2369.0,2434.7,70949.8459
2025-02-26 21:46:43.505,2434.8,2460.3,2422.8,2427.5,41686.3028
2025-02-26 22:46:43.505,2427.4,2432.4,2384.5,2396.9,41058.5691
2025-02-26 23:46:43.505,2397.4,2406.6,2354.2,2365.1,38590.8418
2025-02-27 00:46:43.505,2365.3,2381.7,2268.6,2291.6,112389.7119
2025-02-27 01:46:43.505,2291.6,2317.7,2275.1,2294.5,107097.8234
2025-02-27 02:46:43.505,2294.6,2340.2,2253.9,2338.7,143720.6163
2025-02-27 03:46:43.505,2338.9,2355.0,2300.3,2341.1,101171.4692
2025-02-27 04:46:43.505,2341.1,2386.4,2341.1,2347.8,99031.9668
2025-02-27 05:46:43.505,2348.0,2361.2,2324.8,2335.3,47629.0626
2025-02-27 06:46:43.505,2335.4,2347.8,2318.6,2337.3,22449.084
2025-02-27 07:46:43.505,2337.2,2364.1,2315.9,2343.5,31459.7389
2025-02-27 08:46:43.505,2343.6,2369.0,2327.0,2333.1,21080.475
2025-02-27 09:46:43.505,2333.1,2346.8,2323.0,2331.7,12958.0605
2025-02-27 10:46:43.505,2331.7,2341.5,2302.9,2311.3,20764.5335
2025-02-27 11:46:43.505,2311.3,2346.0,2307.2,2341.0,30358.3923
2025-02-27 12:46:43.505,2341.6,2366.5,2333.6,2348.6,32949.6804
2025-02-27 13:46:43.505,2348.6,2373.1,2346.4,2356.4,12669.333
2025-02-27 14:46:43.505,2356.5,2361.2,2343.1,2352.0,8313.3574
2025-02-27 15:46:43.505,2352.0,2366.7,2346.4,2359.3,14485.3942
2025-02-27 16:46:43.505,2359.3,2378.5,2356.1,2378.2,9362.9913
2025-02-27 17:46:43.505,2378.2,2381.0,2346.4,2352.7,24248.7307
2025-02-27 18:46:43.505,2352.7,2360.5,2336.9,2346.1,23984.3216
2025-02-27 19:46:43.505,2345.9,2361.7,2325.9,2335.7,49712.061
2025-02-27 20:46:43.505,2335.4,2355.0,2304.0,2307.0,55186.2978
2025-02-27 21:46:43.505,2307.0,2335.4,2289.5,2323.2,57506.9377
2025-02-27 22:46:43.505,2323.1,2337.3,2290.4,2294.5,38127.6535
2025-02-27 23:46:43.505,2294.5,2326.6,2291.4,2321.6,36544.9107
2025-02-28 00:46:43.505,2321.2,2332.8,2318.8,2325.6,38139.7915
2025-02-28 01:46:43.505,2325.7,2326.1,2276.9,2290.8,68529.1281
2025-02-28 02:46:43.505,2290.7,2291.8,2240.0,2255.4,61004.8897
2025-02-28 03:46:43.505,2255.4,2283.8,2229.4,2281.5,71208.9478
2025-02-28 04:46:43.505,2281.7,2293.1,2263.8,2292.6,32227.3004
2025-02-28 05:46:43.505,2292.6,2311.3,2282.4,2307.3,36296.9534
2025-02-28 06:46:43.505,2307.4,2314.4,2294.5,2294.7,32006.0637
2025-02-28 07:46:43.505,2294.6,2299.6,2182.9,2193.1,140134.4972
2025-02-28 08:46:43.505,2192.6,2224.4,2120.1,2165.9,147835.9505
2025-02-28 09:46:43.505,2165.9,2194.4,2136.3,2145.9,64287.6221
2025-02-28 10:46:43.505,2145.9,2155.1,2095.0,2135.6,134068.6223
2025-02-28 11:46:43.505,2135.6,2139.8,2096.8,2129.8,93389.6345
2025-02-28 12:46:43.505,2129.7,2141.1,2076.2,2108.7,100128.8228
2025-02-28 13:46:43.505,2107.7,2134.8,2087.3,2105.1,71326.3334
2025-02-28 14:46:43.505,2105.0,2123.5,2072.5,2119.5,75695.2231
2025-02-28 15:46:43.505,2119.5,2150.0,2114.1,2142.2,42231.2391
2025-02-28 16:46:43.505,2142.8,2145.6,2111.2,2116.2,24402.7129
2025-02-28 17:46:43.505,2115.9,2140.7,2115.8,2125.0,23072.3307
2025-02-28 18:46:43.505,2125.0,2138.7,2103.9,2120.0,28531.9576
2025-02-28 19:46:43.505,2119.2,2161.6,2116.0,2151.1,59703.2371
2025-02-28 20:46:43.505,2150.7,2189.1,2137.1,2165.4,77459.2447
2025-02-28 21:46:43.505,2165.4,2226.3,2163.4,2221.6,72976.16
2025-02-28 22:46:43.505,2221.5,2244.9,2205.0,2221.1,50929.9443
2025-02-28 23:46:43.505,2221.2,2240.0,2206.9,2207.8,50733.909
2025-03-01 00:46:43.505,2207.8,2254.0,2192.1,2228.1,68287.4264
2025-03-01 01:46:43.505,2228.0,2237.6,2219.4,2229.0,23645.6492
2025-03-01 02:46:43.505,2228.9,2236.6,2197.1,2216.4,30463.4293
2025-03-01 03:46:43.505,2216.3,2233.3,2209.2,2223.9,12261.7844
2025-03-01 04:46:43.505,2224.0,2231.5,2207.8,2214.8,24073.9333
2025-03-01 05:46:43.505,2214.1,2238.0,2211.7,2235.6,27037.5737
2025-03-01 06:46:43.505,2235.7,2245.1,2214.2,2214.7,20736.6841
2025-03-01 07:46:43.505,2214.6,2262.7,2211.4,2252.0,40152.3979
2025-03-01 08:46:43.505,2252.0,2275.2,2238.3,2254.2,34276.4775
2025-03-01 09:46:43.505,2254.6,2269.3,2247.7,2261.7,17879.2097
2025-03-01 10:46:43.505,2261.4,2279.7,2257.0,2268.4,20153.4141
2025-03-01 11:46:43.505,2268.5,2269.5,2250.9,2254.1,9197.0123
