symbol,side,order_type,time_in_force,original_quantity,price,average_price,order_status,order_last_filled_quantity,order_last_accumulated_quantity,order_trade_time,usd_size
ETH,SELL,LIMIT,IOC,0.100,4631.59,4645.67,FILLED,0.100,0.100,1756104311203,463.15900000000005
FXS,SELL,LIMIT,IOC,34.5,2.714300,2.739080,FILLED,9.6,34.5,1756104311241,93.64335000000001
FXS,SELL,LIMIT,IOC,34.5,2.714300,2.739080,FILLED,9.6,34.5,1756104311241,93.64335000000001
WIF,SELL,LIMIT,IOC,1641.1,0.8477000,0.8553000,FILLED,1641.1,1641.1,1756104311303,1391.16047
WIF,SELL,LIMIT,IOC,1641.1,0.8477000,0.8553000,FILLED,1641.1,1641.1,1756104311303,1391.16047
BTC,SELL,LIMIT,IOC,0.506,111567.20,112012.50,FILLED,0.506,0.506,1756104311406,56453.0032
BTC,SELL,LIMIT,IOC,0.506,111567.20,112012.50,FILLED,0.506,0.506,1756104311406,56453.0032
ONDO,SELL,LIMIT,IOC,609.1,0.9360000,0.9451000,FILLED,72.8,609.1,1756104311410,570.1176
ONDO,SELL,LIMIT,IOC,609.1,0.9360000,0.9451000,FILLED,72.8,609.1,1756104311410,570.1176
C,SELL,LIMIT,IOC,2118,0.1897400,0.1925008,FILLED,85,2118,1756104311438,401.86931999999996
C,SELL,LIMIT,IOC,2118,0.1897400,0.1925008,FILLED,85,2118,1756104311438,401.86931999999996
1000SATS,SELL,LIMIT,IOC,56819,0.0000389,0.0000393,FILLED,56819,56819,1756104311532,2.2102591
1000SATS,SELL,LIMIT,IOC,56819,0.0000389,0.0000393,FILLED,56819,56819,1756104311532,2.2102591
LPT,SELL,LIMIT,IOC,30.6,6.371,6.434,FILLED,30.6,30.6,1756104311613,194.95260000000002
LPT,SELL,LIMIT,IOC,30.6,6.371,6.434,FILLED,30.6,30.6,1756104311613,194.95260000000002
DOGE,SELL,LIMIT,IOC,1935,0.222120,0.223490,FILLED,1935,1935,1756104312221,429.8022
DOGE,SELL,LIMIT,IOC,1935,0.222120,0.223490,FILLED,1935,1935,1756104312221,429.8022
RDNT,SELL,LIMIT,IOC,2224,0.0213700,0.0217100,FILLED,2224,2224,1756104312243,47.52688
RDNT,SELL,LIMIT,IOC,2224,0.0213700,0.0217100,FILLED,2224,2224,1756104312243,47.52688
ETH,SELL,LIMIT,IOC,0.579,4630.67,4647.32,FILLED,0.579,0.579,1756104312272,2681.15793
ETH,SELL,LIMIT,IOC,0.579,4630.67,4647.32,FILLED,0.579,0.579,1756104312272,2681.15793
ADA,SELL,LIMIT,IOC,348,0.88290,0.88720,FILLED,348,348,1756104312291,307.24920000000003
ADA,SELL,LIMIT,IOC,348,0.88290,0.88720,FILLED,348,348,1756104312291,307.24920000000003
BRETT,SELL,LIMIT,IOC,229,0.0527300,0.0532600,FILLED,229,229,1756104312325,12.07517
BRETT,SELL,LIMIT,IOC,229,0.0527300,0.0532600,FILLED,229,229,1756104312325,12.07517
OGN,SELL,LIMIT,IOC,47263,0.0783,0.0791,FILLED,522,47263,1756104312338,3700.6928999999996
OGN,SELL,LIMIT,IOC,47263,0.0783,0.0791,FILLED,522,47263,1756104312338,3700.6928999999996
ETHUSDC,SELL,LIMIT,IOC,3.000,4632.70,4649.42,FILLED,0.383,3.000,1756104312389,13898.099999999999
ETHUSDC,SELL,LIMIT,IOC,3.000,4632.70,4649.42,FILLED,0.383,3.000,1756104312389,13898.099999999999
SOL,SELL,LIMIT,IOC,0.19,201.7300,202.7900,FILLED,0.19,0.19,1756104312441,38.3287
SOL,SELL,LIMIT,IOC,0.19,201.7300,202.7900,FILLED,0.19,0.19,1756104312441,38.3287
EIGEN,SELL,LIMIT,IOC,58.3,1.3194000,1.3328000,FILLED,58.3,58.3,1756104312511,76.92101999999998
EIGEN,SELL,LIMIT,IOC,58.3,1.3194000,1.3328000,FILLED,58.3,58.3,1756104312511,76.92101999999998
BTC,SELL,LIMIT,IOC,0.011,111576.20,112012.50,FILLED,0.011,0.011,1756104312564,1227.3382
BTC,SELL,LIMIT,IOC,0.011,111576.20,112012.50,FILLED,0.011,0.011,1756104312564,1227.3382
XRP,SELL,LIMIT,IOC,20.1,2.9540,2.9690,FILLED,20.1,20.1,1756104312573,59.375400000000006
XRP,SELL,LIMIT,IOC,20.1,2.9540,2.9690,FILLED,20.1,20.1,1756104312573,59.375400000000006
BANANA,SELL,LIMIT,IOC,0.4,21.6240000,21.9480000,FILLED,0.4,0.4,1756104312584,8.6496
BANANA,SELL,LIMIT,IOC,0.4,21.6240000,21.9480000,FILLED,0.4,0.4,1756104312584,8.6496
ROSE,SELL,LIMIT,IOC,3503,0.02604,0.02630,FILLED,3503,3503,1756104313052,91.21812
AVAX,SELL,LIMIT,IOC,15,24.6840,24.7840,FILLED,15,15,1756104313064,370.26
ROSE,SELL,LIMIT,IOC,3503,0.02604,0.02630,FILLED,3503,3503,1756104313052,91.21812
AVAX,SELL,LIMIT,IOC,15,24.6840,24.7840,FILLED,15,15,1756104313064,370.26
SUI,SELL,LIMIT,IOC,1311.7,3.515500,3.549600,FILLED,1258.2,1311.7,1756104313342,4611.28135
SUI,SELL,LIMIT,IOC,1311.7,3.515500,3.549600,FILLED,1258.2,1311.7,1756104313342,4611.28135
SAPIEN,SELL,LIMIT,IOC,337,0.2174000,0.2207400,FILLED,4,337,1756104313383,73.2638
SAPIEN,SELL,LIMIT,IOC,337,0.2174000,0.2207400,FILLED,4,337,1756104313383,73.2638
ETH,SELL,LIMIT,IOC,1.003,4629.28,4647.37,FILLED,1.003,1.003,1756104313427,4643.167839999999
ETH,SELL,LIMIT,IOC,1.003,4629.28,4647.37,FILLED,1.003,1.003,1756104313427,4643.167839999999
CKB,SELL,LIMIT,IOC,14746,0.0048820,0.0049570,FILLED,1507,14746,1756104313627,71.989972
CKB,SELL,LIMIT,IOC,14746,0.0048820,0.0049570,FILLED,1507,14746,1756104313627,71.989972
ETHUSDC,SELL,LIMIT,IOC,0.286,4630.87,4648.03,FILLED,0.240,0.286,1756104314095,1324.4288199999999
ETHUSDC,SELL,LIMIT,IOC,0.286,4630.87,4648.03,FILLED,0.240,0.286,1756104314095,1324.4288199999999
ETH_251226,SELL,LIMIT,IOC,0.104,4718.45,4764.95,FILLED,0.013,0.104,1756104314165,490.71879999999993
ETH_251226,SELL,LIMIT,IOC,0.104,4718.45,4764.95,FILLED,0.013,0.104,1756104314165,490.71879999999993
DOT,SELL,LIMIT,IOC,62.3,3.958,3.983,FILLED,62.3,62.3,1756104314209,246.5834
DOT,SELL,LIMIT,IOC,62.3,3.958,3.983,FILLED,62.3,62.3,1756104314209,246.5834
DOGE,SELL,LIMIT,IOC,5003,0.222070,0.223410,FILLED,2060,5003,1756104314243,1111.01621
DOGE,SELL,LIMIT,IOC,5003,0.222070,0.223410,FILLED,2060,5003,1756104314243,1111.01621
1000CAT,SELL,LIMIT,IOC,177407,0.0081390,0.0082146,FILLED,53389,177407,1756104314262,1443.915573
1000CAT,SELL,LIMIT,IOC,177407,0.0081390,0.0082146,FILLED,53389,177407,1756104314262,1443.915573
ENS,SELL,LIMIT,IOC,47.6,24.903,25.144,FILLED,2.2,47.6,1756104314294,1185.3827999999999
ENS,SELL,LIMIT,IOC,47.6,24.903,25.144,FILLED,2.2,47.6,1756104314294,1185.3827999999999
DUSK,SELL,LIMIT,IOC,144,0.06582,0.06680,FILLED,61,144,1756104314338,9.47808
DUSK,SELL,LIMIT,IOC,144,0.06582,0.06680,FILLED,61,144,1756104314338,9.47808
ARB,SELL,LIMIT,IOC,5000.0,0.556700,0.559800,FILLED,4644.8,5000.0,1756104314344,2783.5
ARB,SELL,LIMIT,IOC,5000.0,0.556700,0.559800,FILLED,4644.8,5000.0,1756104314344,2783.5
AVAX,SELL,LIMIT,IOC,3,24.6770,24.7770,FILLED,3,3,1756104314418,74.031
AVAX,SELL,LIMIT,IOC,3,24.6770,24.7770,FILLED,3,3,1756104314418,74.031
FIL,SELL,LIMIT,IOC,2.3,2.309,2.321,FILLED,2.3,2.3,1756104314425,5.3107
FIL,SELL,LIMIT,IOC,2.3,2.309,2.321,FILLED,2.3,2.3,1756104314425,5.3107
ADA,SELL,LIMIT,IOC,214,0.88280,0.88660,FILLED,214,214,1756104314497,188.91920000000002
ADA,SELL,LIMIT,IOC,214,0.88280,0.88660,FILLED,214,214,1756104314497,188.91920000000002
NEAR,SELL,LIMIT,IOC,13,2.5360,2.5610,FILLED,13,13,1756104315500,32.968
NEAR,SELL,LIMIT,IOC,13,2.5360,2.5610,FILLED,13,13,1756104315500,32.968
HBARUSDC,SELL,LIMIT,IOC,1440,0.2396600,0.2418325,FILLED,491,1440,1756104315562,345.1104
HBARUSDC,SELL,LIMIT,IOC,1440,0.2396600,0.2418325,FILLED,491,1440,1756104315562,345.1104
INJ,SELL,LIMIT,IOC,76.2,13.754000,13.883000,FILLED,76.2,76.2,1756104315612,1048.0548000000001
INJ,SELL,LIMIT,IOC,76.2,13.754000,13.883000,FILLED,76.2,76.2,1756104315612,1048.0548000000001
W,SELL,LIMIT,IOC,4250.3,0.0778100,0.0785600,FILLED,4250.3,4250.3,1756104315674,330.715843
W,SELL,LIMIT,IOC,4250.3,0.0778100,0.0785600,FILLED,4250.3,4250.3,1756104315674,330.715843
DOGEUSDC,SELL,LIMIT,IOC,171,0.222480,0.223430,FILLED,171,171,1756104315792,38.04408
DOGEUSDC,SELL,LIMIT,IOC,171,0.222480,0.223430,FILLED,171,171,1756104315792,38.04408
ADA,SELL,LIMIT,IOC,2848,0.88260,0.88670,FILLED,831,2848,1756104316174,2513.6448
AVAX,SELL,LIMIT,IOC,101,24.6650,24.7787,FILLED,25,101,1756104316174,2491.165
ETH,SELL,LIMIT,IOC,0.548,4628.39,4644.22,FILLED,0.548,0.548,1756104316174,2536.3577200000004
XRP,SELL,LIMIT,IOC,871.0,2.9535,2.9671,FILLED,186.2,871.0,1756104316174,2572.4985
SOL,SELL,LIMIT,IOC,12.83,201.7000,202.6600,FILLED,3.62,12.83,1756104316174,2587.8109999999997
BTC,SELL,LIMIT,IOC,0.016,111569.80,112003.80,FILLED,0.016,0.016,1756104316174,1785.1168
ADA,SELL,LIMIT,IOC,2848,0.88260,0.88670,FILLED,831,2848,1756104316174,2513.6448
AVAX,SELL,LIMIT,IOC,101,24.6650,24.7787,FILLED,25,101,1756104316174,2491.165
ETH,SELL,LIMIT,IOC,0.548,4628.39,4644.22,FILLED,0.548,0.548,1756104316174,2536.3577200000004
XRP,SELL,LIMIT,IOC,871.0,2.9535,2.9671,FILLED,186.2,871.0,1756104316174,2572.4985
SOL,SELL,LIMIT,IOC,12.83,201.7000,202.6600,FILLED,3.62,12.83,1756104316174,2587.8109999999997
BTC,SELL,LIMIT,IOC,0.016,111569.80,112003.80,FILLED,0.016,0.016,1756104316174,1785.1168
PROMPT,SELL,LIMIT,IOC,12919,0.3437000,0.3470571,FILLED,3079,12919,1756104316191,4440.2603
PROMPT,SELL,LIMIT,IOC,12919,0.3437000,0.3470571,FILLED,3079,12919,1756104316191,4440.2603
OP,SELL,LIMIT,IOC,3917.9,0.7494550,0.7535000,FILLED,442.2,3917.9,1756104316199,2936.2897445
OP,SELL,LIMIT,IOC,3917.9,0.7494550,0.7535000,FILLED,442.2,3917.9,1756104316199,2936.2897445
ALGO,SELL,LIMIT,IOC,502.8,0.2587,0.2612,FILLED,502.8,502.8,1756104316201,130.07435999999998
ALGO,SELL,LIMIT,IOC,502.8,0.2587,0.2612,FILLED,502.8,502.8,1756104316201,130.07435999999998
TON,SELL,LIMIT,IOC,4.7,3.2173000,3.2488000,FILLED,4.7,4.7,1756104316213,15.12131
TON,SELL,LIMIT,IOC,4.7,3.2173000,3.2488000,FILLED,4.7,4.7,1756104316213,15.12131
DOGE,SELL,LIMIT,IOC,17956,0.222060,0.223424,FILLED,2354,17956,1756104316232,3987.30936
DOGE,SELL,LIMIT,IOC,17956,0.222060,0.223424,FILLED,2354,17956,1756104316232,3987.30936
ENA,SELL,LIMIT,IOC,4550,0.6573000,0.6635277,FILLED,3286,4550,1756104316289,2990.715
ENA,SELL,LIMIT,IOC,4550,0.6573000,0.6635277,FILLED,3286,4550,1756104316289,2990.715
ARB,SELL,LIMIT,IOC,221.9,0.556700,0.559800,FILLED,221.9,221.9,1756104316312,123.53173
ARB,SELL,LIMIT,IOC,221.9,0.556700,0.559800,FILLED,221.9,221.9,1756104316312,123.53173
LINK,SELL,LIMIT,IOC,11.75,25.560,25.668,FILLED,11.75,11.75,1756104316312,300.33
LINK,SELL,LIMIT,IOC,11.75,25.560,25.668,FILLED,11.75,11.75,1756104316312,300.33
EGLD,SELL,LIMIT,IOC,100.0,15.085,15.235,FILLED,6.3,100.0,1756104316356,1508.5
EGLD,SELL,LIMIT,IOC,100.0,15.085,15.235,FILLED,6.3,100.0,1756104316356,1508.5
BNB,SELL,LIMIT,IOC,2.23,862.930,867.300,FILLED,2.23,2.23,1756104316364,1924.3338999999999
BNB,SELL,LIMIT,IOC,2.23,862.930,867.300,FILLED,2.23,2.23,1756104316364,1924.3338999999999
DOT,SELL,LIMIT,IOC,230.8,3.957,3.982,FILLED,230.8,230.8,1756104316369,913.2756
DOT,SELL,LIMIT,IOC,230.8,3.957,3.982,FILLED,230.8,230.8,1756104316369,913.2756
BERA,SELL,LIMIT,IOC,407.2,2.324000,2.346000,FILLED,290.0,407.2,1756104316414,946.3327999999999
TIA,SELL,LIMIT,IOC,626,1.7350000,1.7508000,FILLED,37,626,1756104316414,1086.1100000000001
ARKM,SELL,LIMIT,IOC,1027,0.5191000,0.5243000,FILLED,1027,1027,1756104316414,533.1157000000001
1000PEPE,SELL,LIMIT,IOC,15499,0.0104506,0.0105137,FILLED,15499,15499,1756104316415,161.9738494
BERA,SELL,LIMIT,IOC,407.2,2.324000,2.346000,FILLED,290.0,407.2,1756104316414,946.3327999999999
TIA,SELL,LIMIT,IOC,626,1.7350000,1.7508000,FILLED,37,626,1756104316414,1086.1100000000001
ARKM,SELL,LIMIT,IOC,1027,0.5191000,0.5243000,FILLED,1027,1027,1756104316414,533.1157000000001
1000PEPE,SELL,LIMIT,IOC,15499,0.0104506,0.0105137,FILLED,15499,15499,1756104316415,161.9738494
DYM,SELL,LIMIT,IOC,1371.0,0.230500,0.234010,FILLED,53.4,1371.0,1756104316454,316.01550000000003
DYM,SELL,LIMIT,IOC,1371.0,0.230500,0.234010,FILLED,53.4,1371.0,1756104316454,316.01550000000003
LTC,SELL,LIMIT,IOC,3.572,113.36,113.88,FILLED,3.132,3.572,1756104316470,404.92192
LTC,SELL,LIMIT,IOC,3.572,113.36,113.88,FILLED,3.132,3.572,1756104316470,404.92192
MASK,SELL,LIMIT,IOC,48,1.2390,1.2508,FILLED,48,48,1756104316486,59.47200000000001
MASK,SELL,LIMIT,IOC,48,1.2390,1.2508,FILLED,48,48,1756104316486,59.47200000000001
ENS,SELL,LIMIT,IOC,7.1,24.895,25.140,FILLED,6.8,7.1,1756104316489,176.75449999999998
ENS,SELL,LIMIT,IOC,7.1,24.895,25.140,FILLED,6.8,7.1,1756104316489,176.75449999999998
SOLV,SELL,LIMIT,IOC,796,0.0414100,0.0418200,FILLED,796,796,1756104316622,32.962360000000004
QTUM,SELL,LIMIT,IOC,11.4,3.122,3.169,FILLED,11.4,11.4,1756104316622,35.5908
RENDER,SELL,LIMIT,IOC,8.2,3.6090000,3.6440000,FILLED,8.2,8.2,1756104316622,29.593799999999998
ILV,SELL,LIMIT,IOC,2.2,14.56600,14.78700,FILLED,2.2,2.2,1756104316622,32.0452
GTC,SELL,LIMIT,IOC,52.4,0.339,0.344,FILLED,52.4,52.4,1756104316622,17.7636
1000SHIB,SELL,LIMIT,IOC,2111,0.012558,0.012632,FILLED,2111,2111,1756104316622,26.509938
SOLV,SELL,LIMIT,IOC,796,0.0414100,0.0418200,FILLED,796,796,1756104316622,32.962360000000004
QTUM,SELL,LIMIT,IOC,11.4,3.122,3.169,FILLED,11.4,11.4,1756104316622,35.5908
RENDER,SELL,LIMIT,IOC,8.2,3.6090000,3.6440000,FILLED,8.2,8.2,1756104316622,29.593799999999998
ILV,SELL,LIMIT,IOC,2.2,14.56600,14.78700,FILLED,2.2,2.2,1756104316622,32.0452
GTC,SELL,LIMIT,IOC,52.4,0.339,0.344,FILLED,52.4,52.4,1756104316622,17.7636
1000SHIB,SELL,LIMIT,IOC,2111,0.012558,0.012632,FILLED,2111,2111,1756104316622,26.509938
NEIRO,SELL,LIMIT,IOC,203614,0.00037010,0.00037370,FILLED,203614,203614,1756104316667,75.3575414
NEIRO,SELL,LIMIT,IOC,203614,0.00037010,0.00037370,FILLED,203614,203614,1756104316667,75.3575414
BCHUSDC,SELL,LIMIT,IOC,0.106,566.97,569.71,FILLED,0.015,0.106,1756104316673,60.09882
BCHUSDC,SELL,LIMIT,IOC,0.106,566.97,569.71,FILLED,0.015,0.106,1756104316673,60.09882
WIF,SELL,LIMIT,IOC,56.1,0.8465000,0.8555000,FILLED,56.1,56.1,1756104317100,47.48865
WIF,SELL,LIMIT,IOC,56.1,0.8465000,0.8555000,FILLED,56.1,56.1,1756104317100,47.48865
FIL,SELL,LIMIT,IOC,41.9,2.307,2.322,FILLED,41.9,41.9,1756104317113,96.66329999999999
ETHUSDC,SELL,LIMIT,IOC,1.181,4628.93,4648.89,FILLED,1.181,1.181,1756104317113,5466.76633
GHST,SELL,LIMIT,IOC,14,0.4646000,0.4720000,FILLED,14,14,1756104317115,6.5044
FIL,SELL,LIMIT,IOC,41.9,2.307,2.322,FILLED,41.9,41.9,1756104317113,96.66329999999999
ETHUSDC,SELL,LIMIT,IOC,1.181,4628.93,4648.89,FILLED,1.181,1.181,1756104317113,5466.76633
GHST,SELL,LIMIT,IOC,14,0.4646000,0.4720000,FILLED,14,14,1756104317115,6.5044
DYDX,SELL,LIMIT,IOC,44.1,0.647,0.654,FILLED,44.1,44.1,1756104317126,28.532700000000002
DYDX,SELL,LIMIT,IOC,44.1,0.647,0.654,FILLED,44.1,44.1,1756104317126,28.532700000000002
ETC,SELL,LIMIT,IOC,1000.00,22.188,22.369,FILLED,2.41,1000.00,1756104317160,22188.0
ONDO,SELL,LIMIT,IOC,15000.0,0.9312000,0.9453000,FILLED,5140.8,15000.0,1756104317160,13968.0
ETC,SELL,LIMIT,IOC,1000.00,22.188,22.369,FILLED,2.41,1000.00,1756104317160,22188.0
ONDO,SELL,LIMIT,IOC,15000.0,0.9312000,0.9453000,FILLED,5140.8,15000.0,1756104317160,13968.0
ETH,SELL,LIMIT,IOC,0.008,4626.99,4647.40,FILLED,0.008,0.008,1756104317178,37.01592
BTC,SELL,LIMIT,IOC,0.012,111562.70,112021.90,FILLED,0.012,0.012,1756104317181,1338.7524
ETH,SELL,LIMIT,IOC,0.008,4626.99,4647.40,FILLED,0.008,0.008,1756104317178,37.01592
BTC,SELL,LIMIT,IOC,0.012,111562.70,112021.90,FILLED,0.012,0.012,1756104317181,1338.7524
FORM,SELL,LIMIT,IOC,747.1,3.370800,3.420278,FILLED,1.8,747.1,1756104317190,2518.32468
FORM,SELL,LIMIT,IOC,747.1,3.370800,3.420278,FILLED,1.8,747.1,1756104317190,2518.32468
THETA,SELL,LIMIT,IOC,1441.7,0.8140,0.8222,FILLED,322.4,1441.7,1756104317228,1173.5438
THETA,SELL,LIMIT,IOC,1441.7,0.8140,0.8222,FILLED,322.4,1441.7,1756104317228,1173.5438
SOL,SELL,LIMIT,IOC,0.50,201.6100,202.7000,FILLED,0.30,0.50,1756104317324,100.805
SOL,SELL,LIMIT,IOC,0.50,201.6100,202.7000,FILLED,0.30,0.50,1756104317324,100.805
ADA,SELL,LIMIT,IOC,299,0.88230,0.88691,FILLED,267,299,1756104317349,263.8077
ADA,SELL,LIMIT,IOC,299,0.88230,0.88691,FILLED,267,299,1756104317349,263.8077
ENA,SELL,LIMIT,IOC,118,0.6571000,0.6638000,FILLED,118,118,1756104317368,77.5378
ENA,SELL,LIMIT,IOC,118,0.6571000,0.6638000,FILLED,118,118,1756104317368,77.5378
LDO,SELL,LIMIT,IOC,16906,1.367600,1.380396,FILLED,293,16906,1756104317383,23120.6456
ARB,SELL,LIMIT,IOC,40875.6,0.554900,0.559930,FILLED,560.0,40875.6,1756104317383,22681.87044
LINK,SELL,LIMIT,IOC,1338.39,25.459,25.682,FILLED,94.30,1338.39,1756104317383,34074.07101
ENAUSDC,SELL,LIMIT,IOC,308,0.6571000,0.6642000,FILLED,308,308,1756104317406,202.3868
LDO,SELL,LIMIT,IOC,16906,1.367600,1.380396,FILLED,293,16906,1756104317383,23120.6456
ARB,SELL,LIMIT,IOC,40875.6,0.554900,0.559930,FILLED,560.0,40875.6,1756104317383,22681.87044
LINK,SELL,LIMIT,IOC,1338.39,25.459,25.682,FILLED,94.30,1338.39,1756104317383,34074.07101
ENAUSDC,SELL,LIMIT,IOC,308,0.6571000,0.6642000,FILLED,308,308,1756104317406,202.3868
USUAL,SELL,LIMIT,IOC,2563,0.0688700,0.0696500,FILLED,2563,2563,1756104317490,176.51381
TRUMP,SELL,LIMIT,IOC,10.00,8.410000,8.501000,FILLED,10.00,10.00,1756104317496,84.1
CARV,SELL,LIMIT,IOC,150,0.3028000,0.3073000,FILLED,150,150,1756104317496,45.42
USTC,SELL,LIMIT,IOC,5000,0.0135260,0.0137320,FILLED,2638,5000,1756104317496,67.63
USUAL,SELL,LIMIT,IOC,2563,0.0688700,0.0696500,FILLED,2563,2563,1756104317490,176.51381
TRUMP,SELL,LIMIT,IOC,10.00,8.410000,8.501000,FILLED,10.00,10.00,1756104317496,84.1
CARV,SELL,LIMIT,IOC,150,0.3028000,0.3073000,FILLED,150,150,1756104317496,45.42
USTC,SELL,LIMIT,IOC,5000,0.0135260,0.0137320,FILLED,2638,5000,1756104317496,67.63
MINA,SELL,LIMIT,IOC,10327,0.1805000,0.1825000,FILLED,7109,10327,1756104317581,1864.0235
MINA,SELL,LIMIT,IOC,10327,0.1805000,0.1825000,FILLED,7109,10327,1756104317581,1864.0235
BTCUSDC,SELL,LIMIT,IOC,0.021,111578.4,112049.9,FILLED,0.018,0.021,1756104317594,2343.1464
BTCUSDC,SELL,LIMIT,IOC,0.021,111578.4,112049.9,FILLED,0.018,0.021,1756104317594,2343.1464
APE,SELL,LIMIT,IOC,1490,0.5959,0.6022,FILLED,942,1490,1756104317605,887.891
APE,SELL,LIMIT,IOC,1490,0.5959,0.6022,FILLED,942,1490,1756104317605,887.891
PENGU,SELL,LIMIT,IOC,2827,0.0320500,0.0323900,FILLED,2827,2827,1756104317612,90.60535
PENGU,SELL,LIMIT,IOC,2827,0.0320500,0.0323900,FILLED,2827,2827,1756104317612,90.60535
DOGE,SELL,LIMIT,IOC,406,0.222010,0.223560,FILLED,406,406,1756104317612,90.13606
1000PEPE,SELL,LIMIT,IOC,6511,0.0104472,0.0105225,FILLED,6511,6511,1756104317612,68.0217192
DOGE,SELL,LIMIT,IOC,406,0.222010,0.223560,FILLED,406,406,1756104317612,90.13606
1000PEPE,SELL,LIMIT,IOC,6511,0.0104472,0.0105225,FILLED,6511,6511,1756104317612,68.0217192
ORDI,SELL,LIMIT,IOC,13.0,9.165000,9.266000,FILLED,13.0,13.0,1756104317711,119.14499999999998
ORDI,SELL,LIMIT,IOC,13.0,9.165000,9.266000,FILLED,13.0,13.0,1756104317711,119.14499999999998
ZK,SELL,LIMIT,IOC,13224,0.0648500,0.0655491,FILLED,1172,13224,1756104317743,857.5764
ZK,SELL,LIMIT,IOC,13224,0.0648500,0.0655491,FILLED,1172,13224,1756104317743,857.5764
BERA,SELL,LIMIT,IOC,89.0,2.324000,2.349000,FILLED,89.0,89.0,1756104317746,206.83599999999998
BERA,SELL,LIMIT,IOC,89.0,2.324000,2.349000,FILLED,89.0,89.0,1756104317746,206.83599999999998
DOGEUSDC,SELL,LIMIT,IOC,24,0.222440,0.223630,FILLED,24,24,1756104318103,5.33856
DOGEUSDC,SELL,LIMIT,IOC,24,0.222440,0.223630,FILLED,24,24,1756104318103,5.33856
1000SHIBUSDC,SELL,LIMIT,IOC,304941,0.0125430,0.0126315,FILLED,19399,304941,1756104318153,3824.874963
1000SHIBUSDC,SELL,LIMIT,IOC,304941,0.0125430,0.0126315,FILLED,19399,304941,1756104318153,3824.874963
ETH,SELL,LIMIT,IOC,0.029,4626.54,4648.42,FILLED,0.020,0.029,1756104318180,134.16966
ETH,SELL,LIMIT,IOC,0.029,4626.54,4648.42,FILLED,0.020,0.029,1756104318180,134.16966
MUBARAK,SELL,LIMIT,IOC,33474,0.0328500,0.0331964,FILLED,143,33474,1756104318277,1099.6209
MUBARAK,SELL,LIMIT,IOC,33474,0.0328500,0.0331964,FILLED,143,33474,1756104318277,1099.6209
TON,SELL,LIMIT,IOC,145.6,3.2168000,3.2491589,FILLED,29.9,145.6,1756104318357,468.36608
TON,SELL,LIMIT,IOC,145.6,3.2168000,3.2491589,FILLED,29.9,145.6,1756104318357,468.36608
XLM,SELL,LIMIT,IOC,54,0.39348,0.39757,FILLED,41,54,1756104318400,21.24792
TST,SELL,LIMIT,IOC,3893,0.0268700,0.0272900,FILLED,115,3893,1756104318408,104.60491
XLM,SELL,LIMIT,IOC,54,0.39348,0.39757,FILLED,41,54,1756104318400,21.24792
TST,SELL,LIMIT,IOC,3893,0.0268700,0.0272900,FILLED,115,3893,1756104318408,104.60491
ETH_251226,SELL,LIMIT,IOC,0.003,4716.37,4766.26,FILLED,0.003,0.003,1756104318482,14.14911
ETH_251226,SELL,LIMIT,IOC,0.003,4716.37,4766.26,FILLED,0.003,0.003,1756104318482,14.14911
DOGS,SELL,LIMIT,IOC,2546519,0.0001453,0.0001468,FILLED,2546519,2546519,1756104318515,370.00921070000004
DOGS,SELL,LIMIT,IOC,2546519,0.0001453,0.0001468,FILLED,2546519,2546519,1756104318515,370.00921070000004
NEWT,SELL,LIMIT,IOC,22,0.2864000,0.2894000,FILLED,22,22,1756104318527,6.3008
NEWT,SELL,LIMIT,IOC,22,0.2864000,0.2894000,FILLED,22,22,1756104318527,6.3008
FORM,SELL,LIMIT,IOC,1.9,3.370200,3.421500,FILLED,1.9,1.9,1756104319088,6.40338
FORM,SELL,LIMIT,IOC,1.9,3.370200,3.421500,FILLED,1.9,1.9,1756104319088,6.40338
TAC,SELL,LIMIT,IOC,1725,0.0124600,0.0126400,FILLED,1135,1725,1756104320588,21.4935
TAC,SELL,LIMIT,IOC,1725,0.0124600,0.0126400,FILLED,1135,1725,1756104320588,21.4935
CARV,SELL,LIMIT,IOC,17,0.3027000,0.3074000,FILLED,17,17,1756104322187,5.1459
CARV,SELL,LIMIT,IOC,17,0.3027000,0.3074000,FILLED,17,17,1756104322187,5.1459
CHILLGUY,SELL,LIMIT,IOC,848,0.0439300,0.0443400,FILLED,848,848,1756104323221,37.25264
CHILLGUY,SELL,LIMIT,IOC,848,0.0439300,0.0443400,FILLED,848,848,1756104323221,37.25264
DOGS,SELL,LIMIT,IOC,6239929,0.0001453,0.0001466,FILLED,1863840,6239929,1756104323237,906.6616837
DOGS,SELL,LIMIT,IOC,6239929,0.0001453,0.0001466,FILLED,1863840,6239929,1756104323237,906.6616837
SOLUSDC,SELL,LIMIT,IOC,1.38,201.5100,202.5700,FILLED,1.38,1.38,1756104323648,278.08379999999994
SOLUSDC,SELL,LIMIT,IOC,1.38,201.5100,202.5700,FILLED,1.38,1.38,1756104323648,278.08379999999994
ENA,SELL,LIMIT,IOC,324,0.6570000,0.6630000,FILLED,324,324,1756104324070,212.868
ENA,SELL,LIMIT,IOC,324,0.6570000,0.6630000,FILLED,324,324,1756104324070,212.868
AIXBT,SELL,LIMIT,IOC,25891,0.1062500,0.1116349,FILLED,82,25891,1756104324385,2750.91875
